TITLE = "Channel Statistics (step=6000, n=301)"
VARIABLES = "Z" "Z_plus" "U_mean" "W_mean" "u_rms" "v_rms" "w_rms" "uw_stress" "P_mean"
ZONE T="Stats", I=96, J=1, K=1, DATAPACKING=POINT
1.84575745e-01 1.14320099e+04 1.54884588e+01 0.00000000e+00 1.66878723e+03 8.79809564e+02 8.86328066e+02 7.61474908e+04 -3.70723426e+05
1.95807552e-01 1.21276708e+04 1.53833712e+01 -3.55271368e-15 1.51712688e+03 7.99481921e+02 8.30070480e+02 -5.39709264e+04 -2.70379171e+05
2.07362740e-01 1.28433608e+04 1.45439636e+01 0.00000000e+00 1.36412410e+03 7.19201648e+02 7.72021823e+02 5.66638221e+04 -1.85580315e+05
2.19237805e-01 1.35788630e+04 9.20226581e+00 1.06581410e-14 1.19787703e+03 6.74847052e+02 7.12310903e+02 3.23634312e+04 -9.40195611e+04
2.31428080e-01 1.43338882e+04 1.18354895e+01 1.77635684e-14 1.02424689e+03 6.40325412e+02 6.57626120e+02 1.53645482e+04 -3.36551195e+04
2.43927705e-01 1.51080736e+04 1.18896204e+01 1.77635684e-14 8.76590007e+02 5.81442921e+02 6.13020664e+02 -3.24817181e+04 2.87776023e+04
2.56729586e-01 1.59009796e+04 9.73255887e+00 1.06581410e-14 7.78634494e+02 5.32100811e+02 5.66316663e+02 4.79747952e+03 7.49276117e+04
2.69825375e-01 1.67120894e+04 8.69509700e+00 1.42108547e-14 7.39974154e+02 4.88282255e+02 5.22075761e+02 2.25029412e+03 1.22785669e+05
2.83205457e-01 1.75408074e+04 8.57516469e+00 1.42108547e-14 6.59040239e+02 4.64436261e+02 4.84622115e+02 1.23364845e+04 1.55150751e+05
2.96858947e-01 1.83864592e+04 1.18525637e+01 -7.10542736e-15 6.13713688e+02 4.12382971e+02 4.54467503e+02 -1.50468898e+04 1.82801051e+05
3.10773688e-01 1.92482922e+04 6.24791322e+00 7.10542736e-15 5.77761964e+02 3.83382903e+02 4.26670463e+02 1.95862672e+04 2.05805832e+05
3.24936280e-01 2.01254762e+04 9.65355814e+00 1.06581410e-14 4.94806495e+02 3.55548325e+02 3.99438227e+02 -8.96591817e+03 2.27435392e+05
3.39332099e-01 2.10171055e+04 5.74143207e+00 1.77635684e-14 4.68671406e+02 3.26588397e+02 3.75237737e+02 6.57906197e+03 2.44941721e+05
3.53945343e-01 2.19222014e+04 6.18492718e+00 -2.13162821e-14 4.07648415e+02 3.02488026e+02 3.53904442e+02 -8.12899955e+02 2.59582419e+05
3.68759083e-01 2.28397153e+04 6.15210683e+00 -3.55271368e-15 3.92671835e+02 2.89534748e+02 3.34468754e+02 -4.12658689e+03 2.72215716e+05
3.83755327e-01 2.37685330e+04 4.72971080e+00 -1.77635684e-15 3.62748909e+02 2.68236835e+02 3.16661130e+02 8.02118601e+03 2.83205876e+05
3.98915098e-01 2.47074790e+04 4.84442341e+00 0.00000000e+00 3.50946346e+02 2.56655607e+02 3.00365757e+02 -3.36853577e+03 2.92756164e+05
4.14218517e-01 2.56553221e+04 3.65547876e+00 -1.24344979e-14 3.37045957e+02 2.42266626e+02 2.85367793e+02 2.13106357e+03 3.01172968e+05
4.29644904e-01 2.66107813e+04 3.39660977e+00 3.55271368e-15 3.27922082e+02 2.31935528e+02 2.71586176e+02 2.08030979e+02 3.08472413e+05
4.45172882e-01 2.75725328e+04 2.53080765e+00 8.88178420e-15 3.22636532e+02 2.18976031e+02 2.58711585e+02 1.15698074e+03 3.15141376e+05
4.60780492e-01 2.85392165e+04 1.58847038e+00 3.55271368e-15 3.15364753e+02 2.12218099e+02 2.46510487e+02 7.55149553e+02 3.21058270e+05
4.76445316e-01 2.95094437e+04 1.85906963e+00 3.55271368e-15 3.09440382e+02 2.02797754e+02 2.35121946e+02 -8.57786955e+02 3.26369444e+05
4.92144602e-01 3.04818055e+04 -1.00847062e-01 -8.88178420e-15 3.08187836e+02 1.95482256e+02 2.24296524e+02 1.59737676e+03 3.31182690e+05
5.07855398e-01 3.14548801e+04 -4.31143912e-01 -1.77635684e-15 3.01338941e+02 1.88331306e+02 2.13988038e+02 -3.49408784e+02 3.35578869e+05
5.23554684e-01 3.24272418e+04 -9.25385656e-01 7.10542736e-15 2.98660230e+02 1.82225989e+02 2.04192233e+02 3.19215143e+02 3.39551497e+05
5.39219508e-01 3.33974691e+04 -2.14327657e+00 -7.10542736e-15 2.95633079e+02 1.76408948e+02 1.94824482e+02 4.84202967e+02 3.43212005e+05
5.54827118e-01 3.43641527e+04 -2.91442173e+00 -7.10542736e-15 2.92389460e+02 1.70999072e+02 1.85843473e+02 2.70194128e+01 3.46534205e+05
5.70355096e-01 3.53259042e+04 -3.62530306e+00 -3.55271368e-15 2.90112451e+02 1.66523619e+02 1.77254692e+02 2.81766871e+02 3.49588002e+05
5.85781483e-01 3.62813635e+04 -4.38502426e+00 -1.06581410e-14 2.87754845e+02 1.61768160e+02 1.69000522e+02 1.90060148e+02 3.52377736e+05
6.01084902e-01 3.72292066e+04 -4.98297520e+00 -8.88178420e-15 2.85206180e+02 1.57800554e+02 1.61086469e+02 1.55875132e+02 3.54935226e+05
6.16244673e-01 3.81681525e+04 -5.67951364e+00 -7.10542736e-15 2.83636292e+02 1.53878726e+02 1.53472019e+02 2.18988115e+02 3.57280954e+05
6.31240917e-01 3.90969702e+04 -6.18678806e+00 -5.32907052e-15 2.81310231e+02 1.50451267e+02 1.46149904e+02 1.60715126e+02 3.59431290e+05
6.46054657e-01 4.00144841e+04 -6.81110193e+00 -7.10542736e-15 2.79799664e+02 1.47079621e+02 1.39099873e+02 1.82455762e+02 3.61404459e+05
6.60667901e-01 4.09195800e+04 -7.12253697e+00 -3.55271368e-15 2.78000218e+02 1.44063862e+02 1.32317791e+02 1.42189844e+02 3.63210002e+05
6.75063720e-01 4.18112093e+04 -8.01512964e+00 -8.88178420e-16 2.76800071e+02 1.41103811e+02 1.25790627e+02 1.14942766e+02 3.64864902e+05
6.89226312e-01 4.26883933e+04 -8.52524231e+00 -4.44089210e-15 2.75148586e+02 1.38657392e+02 1.19501050e+02 1.14219616e+02 3.66381064e+05
7.03141053e-01 4.35502263e+04 -8.88010939e+00 -2.66453526e-15 2.73748002e+02 1.36118702e+02 1.13445933e+02 9.09173220e+01 3.67767213e+05
7.16794543e-01 4.43958782e+04 -9.17880500e+00 0.00000000e+00 2.72619284e+02 1.34011844e+02 1.07620097e+02 9.04690438e+01 3.69033624e+05
7.30174625e-01 4.52245962e+04 -9.85344521e+00 -8.88178420e-16 2.71205224e+02 1.31655588e+02 1.02011083e+02 7.86831624e+01 3.70190659e+05
7.43270414e-01 4.60357059e+04 -9.86624158e+00 -8.88178420e-16 2.70423209e+02 1.29983453e+02 9.66046439e+01 4.98628373e+01 3.71247936e+05
7.56072295e-01 4.68286120e+04 -1.09130358e+01 -5.32907052e-15 2.69608915e+02 1.28409272e+02 9.14004888e+01 5.72975111e+01 3.72211122e+05
7.68571920e-01 4.76027973e+04 -1.05164147e+01 -1.77635684e-15 2.68854302e+02 1.26749807e+02 8.63805212e+01 3.52634953e+01 3.73090967e+05
