TITLE = "Channel Statistics (step=4000, n=251)"
VARIABLES = "Z" "Z_plus" "U_mean" "W_mean" "u_rms" "v_rms" "w_rms" "uw_stress" "P_mean"
ZONE T="Stats", I=48, J=1, K=1, DATAPACKING=POINT
4.23919562e-03 6.33387572e-01 7.91780200e-02 -1.26432373e-17 6.48513305e-02 5.63479556e-02 4.48830742e-03 8.66681308e-07 2.91502167e-02
1.31249113e-02 1.96102196e+00 2.07093344e-01 -2.52873216e-17 1.66423266e-01 1.37662038e-01 1.78578819e-02 -7.56065075e-05 2.87119734e-02
2.28555751e-02 3.41490190e+00 3.14591800e-01 -2.53228970e-17 2.32032978e-01 1.83242208e-01 3.62704857e-02 -3.27073158e-04 2.75655098e-02
3.34921411e-02 5.00413471e+00 3.96872846e-01 -2.55329612e-17 2.78118011e-01 2.11362535e-01 5.51539811e-02 -3.08245335e-04 2.57427693e-02
4.50958246e-02 6.73786666e+00 4.52847272e-01 -2.60750622e-17 3.11469180e-01 2.29335850e-01 7.33459358e-02 2.66384377e-04 2.33638557e-02
5.77271047e-02 8.62513410e+00 4.85414683e-01 -2.57226965e-17 3.35033799e-01 2.40757681e-01 9.04672920e-02 1.42187638e-03 2.05711737e-02
7.14445319e-02 1.06746852e+01 4.99032670e-01 -2.56142763e-17 3.51446940e-01 2.48729921e-01 1.06426914e-01 2.99631407e-03 1.74792460e-02
8.63033342e-02 1.28947716e+01 4.97942291e-01 -2.52077005e-17 3.62263194e-01 2.54367585e-01 1.21279047e-01 4.80034258e-03 1.41790204e-02
1.02353828e-01 1.52929113e+01 4.85480873e-01 -2.60208521e-17 3.69213728e-01 2.57887346e-01 1.34993016e-01 6.83795904e-03 1.07743072e-02
1.19639651e-01 1.78756243e+01 4.63917273e-01 -2.39608680e-17 3.74252310e-01 2.59814316e-01 1.47658563e-01 8.89218747e-03 7.30443086e-03
1.38195845e-01 2.06481461e+01 4.35840192e-01 -2.64003229e-17 3.76706721e-01 2.61774688e-01 1.59389107e-01 1.10261545e-02 3.83359224e-03
1.58046839e-01 2.36141270e+01 4.02680663e-01 -2.15214131e-17 3.77885970e-01 2.63961157e-01 1.70213417e-01 1.30275415e-02 3.89818471e-04
1.79204399e-01 2.67753248e+01 3.66391592e-01 -2.02203705e-17 3.78003927e-01 2.64976225e-01 1.80114600e-01 1.52527291e-02 -2.93566776e-03
2.01665625e-01 3.01313060e+01 3.27426811e-01 -1.86482774e-17 3.77931364e-01 2.67479807e-01 1.89169812e-01 1.70205325e-02 -6.16381148e-03
2.25411089e-01 3.36791681e+01 2.86382404e-01 -2.30935063e-17 3.80097047e-01 2.69474028e-01 1.97410422e-01 1.89697077e-02 -9.21777661e-03
2.50403245e-01 3.74133013e+01 2.45110521e-01 -1.77809156e-17 3.83382757e-01 2.73258510e-01 2.04643546e-01 2.06332680e-02 -1.19751203e-02
2.76585208e-01 4.13252062e+01 2.02399382e-01 -1.30104261e-17 3.88572848e-01 2.76759193e-01 2.10873432e-01 2.22732974e-02 -1.44406113e-02
3.03880033e-01 4.54033862e+01 1.59535361e-01 -1.58293517e-17 3.93617001e-01 2.79097282e-01 2.16284526e-01 2.37662944e-02 -1.66345120e-02
3.32190593e-01 4.96333295e+01 1.15874235e-01 -1.55040911e-17 3.99526956e-01 2.82302635e-01 2.20990997e-01 2.50007587e-02 -1.86115776e-02
3.61400152e-01 5.39975942e+01 7.42532384e-02 -1.00830802e-17 4.04623123e-01 2.85144796e-01 2.25097608e-01 2.60008703e-02 -2.03560241e-02
3.91373663e-01 5.84760026e+01 3.21763496e-02 -1.13841228e-17 4.08888901e-01 2.89496517e-01 2.28843401e-01 2.67714418e-02 -2.20285148e-02
4.21959821e-01 6.30459479e+01 -9.38747047e-03 -1.02999206e-17 4.14143808e-01 2.95023965e-01 2.32077287e-01 2.74526529e-02 -2.33967595e-02
4.52993818e-01 6.76828059e+01 -4.94241851e-02 -9.37834879e-18 4.21085337e-01 2.97475383e-01 2.34405384e-01 2.80205344e-02 -2.43793962e-02
4.84300714e-01 7.23604383e+01 -9.00398754e-02 -7.15573434e-18 4.26656413e-01 3.00212204e-01 2.36066354e-01 2.78450796e-02 -2.50929500e-02
5.15699286e-01 7.70517683e+01 -1.30320345e-01 -3.68628739e-18 4.30938257e-01 3.04222920e-01 2.37177499e-01 2.74980148e-02 -2.55319942e-02
5.47006182e-01 8.17294007e+01 -1.67853307e-01 -4.22838847e-18 4.36894862e-01 3.06206534e-01 2.37665344e-01 2.73879797e-02 -2.56936872e-02
5.78040179e-01 8.63662587e+01 -2.05503527e-01 3.25260652e-19 4.40934906e-01 3.09359128e-01 2.37299525e-01 2.68471768e-02 -2.53915476e-02
6.08626337e-01 9.09362040e+01 -2.40535446e-01 6.93889390e-18 4.45985119e-01 3.10326318e-01 2.36206060e-01 2.61409509e-02 -2.47791331e-02
6.38599848e-01 9.54146124e+01 -2.74811646e-01 3.14418630e-18 4.49319981e-01 3.12295801e-01 2.34461282e-01 2.51281296e-02 -2.38675391e-02
6.67809407e-01 9.97788770e+01 -3.06799207e-01 1.30104261e-18 4.52977319e-01 3.14327204e-01 2.31933067e-01 2.41911681e-02 -2.25613671e-02
6.96119967e-01 1.04008820e+02 -3.37057471e-01 2.27682456e-18 4.54538843e-01 3.16336824e-01 2.28513831e-01 2.30120901e-02 -2.08671947e-02
7.23414792e-01 1.08087000e+02 -3.64087890e-01 2.27682456e-18 4.56438957e-01 3.19650092e-01 2.24249638e-01 2.19220131e-02 -1.87880069e-02
